Baja;Codigo_Colaborador;Codigo_Medida;Codigo_Sociedad;Codigo_Division_Personal;Codigo_Area_Personal;Codigo_SubDiv;Codigo_Nomina;Codigo_Relacion_Laboral;Codigo_Centro_Costo;Codigo_Estructura_Organizativa;Codigo_Posicion;Sexo;Edad_Empleado;Salario_Q_Normalizado;Codigo_Empresa;Grado_Hay_Limpio;Duracion_Anios
0;27283;11;1;57;15;77;6;1;140;476;59;1;23;0.6229;8;11;6.86849
0;27307;10;1;44;15;44;6;1;51;512;59;2;23;0.705;8;11;6.86575
0;27323;11;1;12;15;83;6;1;155;474;59;2;24;0.6229;8;11;6.89863
0;27343;11;1;47;15;101;6;1;206;435;59;1;25;0.705;8;11;6.84384
0;27365;1;4;91;26;248;14;1;362;333;52;1;30;1.585;11;15;6.80822
0;27366;1;1;34;26;136;6;1;295;628;32;1;29;1.4;8;13;6.80822
0;27370;11;1;40;15;100;6;1;203;469;59;1;25;0.705;8;11;6.81644
0;27390;11;1;111;36;132;6;1;283;650;59;1;25;0.7825;8;12;6.80822
0;27400;1;1;27;33;94;6;1;300;488;185;2;24;0.6015;8;11;6.80822
0;27404;1;1;44;15;60;6;1;91;528;59;2;24;0.693;8;11;6.80822
0;27431;1;6;13;26;6;13;1;449;385;4;1;28;0.6;7;11;6.80548
0;27444;10;1;26;29;25;6;1;1;495;59;1;24;0.895;8;12;6.79178
0;27471;11;1;45;29;98;6;1;198;464;59;1;25;0.7825;8;12;6.7726
0;27476;1;6;13;26;6;13;1;454;375;59;1;47;3.7;7;16;6.7726
0;27487;1;13;62;26;187;10;1;567;404;90;2;33;2.4;4;16;6.7589
0;27495;11;1;33;15;26;6;1;6;452;59;1;23;0.6229;8;11;6.75616
0;27543;1;1;44;26;137;6;1;316;300;92;2;23;0.5425;8;10;6.73425
0;27600;11;1;85;36;122;6;1;257;599;59;2;25;0.7825;8;12;6.68219
0;27662;11;1;34;25;136;6;1;291;460;96;1;23;0.815;8;12;6.65205
0;27672;11;1;44;15;92;6;1;181;530;59;2;26;0.705;8;11;6.64932
0;27673;11;1;89;15;61;6;1;93;511;59;1;23;0.705;8;11;6.64932
0;27690;10;1;44;15;79;6;1;146;526;59;2;26;0.705;8;11;6.63836
0;27704;1;1;34;26;136;6;1;310;297;30;1;28;1.605;8;14;6.63562
0;27710;11;1;38;15;54;6;1;76;441;59;1;27;0.6229;8;11;6.63562
0;27724;10;1;39;36;56;6;1;81;470;59;1;23;0.772;8;12;6.63014
0;27732;1;1;58;15;135;6;1;287;653;59;2;26;0.693;8;11;6.62192
0;27737;11;1;44;36;44;6;1;51;512;59;2;22;0.7825;8;12;6.62192
0;27757;10;1;34;15;31;6;1;22;445;59;1;25;0.705;8;11;6.61644
0;27764;1;5;15;26;20;2;1;382;353;51;1;27;0.48;11;8;6.62192
0;27767;1;1;92;15;57;6;1;84;431;59;1;24;0.6229;8;11;6.60548
0;27779;11;1;7;15;62;6;1;97;480;59;1;26;0.6229;8;11;6.63562
0;27792;1;4;91;26;248;14;1;374;341;142;1;30;0.42;11;10;6.61644
0;27798;1;4;91;26;248;14;1;374;341;55;1;33;0.44;11;10;6.61644
0;27799;1;14;90;26;249;8;1;584;372;143;2;35;1.79;7;15;6.59452
0;27802;1;6;13;26;6;13;1;406;380;32;2;32;1.2;7;13;6.60548
0;27830;1;1;44;15;117;6;1;247;616;59;2;24;0.6229;8;11;6.58356
0;27831;1;1;44;15;117;6;1;247;616;59;1;27;0.6229;8;11;6.58356
0;27849;11;1;44;36;79;6;1;146;526;59;2;26;0.7825;8;12;6.56164
0;27878;10;1;42;15;134;6;1;286;654;59;1;23;0.705;8;11;6.55616
0;27883;10;1;22;15;114;6;1;240;466;59;2;23;0.6229;8;11;6.55342
0;27891;11;1;47;15;110;6;1;232;437;59;2;24;0.705;8;11;6.5726
0;27902;10;1;16;15;40;6;1;42;427;59;2;22;0.585;8;11;6.53699
0;27923;1;6;13;26;6;13;1;400;380;32;1;33;1.2;7;13;6.53699
0;27987;11;1;12;15;83;6;1;155;474;59;2;29;0.6229;8;11;6.50411
0;28002;10;1;42;15;134;6;1;286;654;59;1;23;0.585;8;11;6.48767
0;28005;11;1;45;36;98;6;1;198;464;59;1;25;0.7825;8;12;6.48767
0;28014;1;4;91;26;248;14;1;357;349;48;1;27;0.465;11;13;6.49041
0;28016;11;1;26;15;25;6;1;1;495;59;2;24;0.705;8;11;6.48219
0;28028;1;6;14;26;10;13;1;406;380;4;1;32;0.775;7;12;6.47123
0;28039;1;1;34;26;136;6;1;299;296;56;1;32;3.7;8;16;6.48219
0;28063;1;4;91;26;248;14;1;357;350;48;1;25;0.5;11;13;6.46849
0;28077;11;1;12;17;126;6;1;267;614;59;2;34;1.654;8;15;6.46575
0;28079;11;1;85;17;51;6;1;68;507;59;2;34;1.125;8;13;6.46575
0;28086;10;1;35;29;76;6;1;137;521;59;1;25;0.786;8;12;6.46575
0;28091;1;13;63;26;186;10;1;556;411;30;1;33;0.9025;4;13;6.46575
0;28093;1;16;9;26;13;16;1;595;615;2;1;43;1.5;3;14;6.46849
0;28095;11;1;34;17;66;6;1;107;450;59;1;22;1.685;8;15;6.46301
0;28107;11;1;89;15;96;6;1;192;515;59;1;24;0.705;8;11;6.45753
0;28158;1;4;91;26;248;14;1;370;340;51;1;29;0.42;11;10;6.44658
0;28160;1;1;34;25;136;6;1;292;467;30;1;38;2.8;8;16;6.44384
0;28207;10;1;34;26;136;6;1;299;296;56;1;36;3.7;8;16;6.45479
0;28223;10;1;42;36;133;6;1;284;649;59;1;25;0.7825;8;11;6.43014
0;28251;11;1;16;15;103;6;1;212;430;59;1;24;0.6229;8;11;6.41918
0;28258;1;4;91;26;248;14;1;370;340;4;1;31;0.5475;11;12;6.4274
0;28286;1;4;91;26;248;14;1;374;341;51;1;26;0.42;11;10;6.41096
0;28295;11;1;35;36;27;6;1;9;518;59;2;23;0.7825;8;12;6.40548
0;28320;1;13;63;26;186;10;1;557;414;90;1;38;2.53;4;16;6.41096
0;28326;1;1;34;26;136;6;1;322;297;59;2;38;3.89;8;17;6.39452
0;28338;1;1;38;33;54;6;1;300;441;185;1;22;0.6015;8;11;6.3863
0;28361;11;1;41;29;109;6;1;229;486;59;1;25;0.895;8;12;6.38082
0;28362;10;1;12;29;126;6;1;267;614;59;1;25;0.7825;8;12;6.38082
0;28366;11;1;16;29;75;6;1;135;428;59;1;25;0.7825;8;12;6.37534
0;28394;11;1;92;15;57;6;1;84;431;59;1;24;0.6229;8;11;6.36438
0;28400;11;1;35;17;38;6;1;40;522;59;2;25;1.125;8;13;6.36438
0;28449;10;1;32;15;36;6;1;35;525;59;2;26;0.706;8;11;6.34795
0;28469;11;1;45;15;98;6;1;198;464;59;2;24;0.705;8;11;6.34247
0;28509;10;1;42;29;133;6;1;284;649;59;2;23;1.01;8;12;6.32329
0;28537;11;1;49;36;129;6;1;274;623;59;2;24;0.7825;8;12;6.30411
0;28614;1;1;44;26;137;6;1;295;628;32;1;29;1.2;8;12;6.29315
0;28742;11;1;85;15;48;6;1;60;500;59;2;24;0.706;8;11;6.2411
0;28746;1;1;88;36;81;6;1;152;432;59;2;26;0.786;8;12;6.2411
0;28747;10;1;85;16;67;6;1;110;501;59;1;24;1.01;8;12;6.2411
0;28796;10;1;44;29;60;6;1;91;528;59;2;24;0.899;8;12;6.23562
0;28798;11;6;14;33;5;13;1;387;618;32;1;26;1.015;7;11;6.23562
0;28838;11;1;44;16;92;6;1;181;530;59;1;24;0.7825;8;12;6.23562
0;28855;1;1;41;15;52;6;1;70;479;59;1;23;0.6229;8;11;6.23288
0;28858;11;1;40;15;100;6;1;203;469;59;2;23;0.6229;8;11;6.23288
0;28919;11;1;89;15;96;6;1;192;515;59;2;22;0.705;8;11;6.21918
0;28940;11;1;18;36;130;6;1;277;639;59;1;23;0.7825;8;12;6.2137
0;28941;11;1;31;29;43;6;1;48;487;59;2;22;1.01;8;13;6.2137
0;28964;1;13;63;26;186;10;1;556;411;30;1;32;0.9025;4;13;6.2137
0;28973;1;3;11;26;14;11;1;344;402;32;2;34;1.455;12;15;6.16438
0;28982;10;1;38;15;54;6;1;76;441;59;2;24;0.6229;8;11;6.2
0;28995;1;6;14;26;10;13;1;416;375;4;2;32;0.775;7;12;6.20274
0;29030;1;1;42;15;74;6;1;131;489;59;1;23;0.66;8;11;6.19452
0;29038;1;6;13;7;8;13;1;439;593;145;2;26;0.52;7;11;6.18904
0;29054;1;6;13;26;6;13;1;431;385;145;1;33;0.715;7;12;6.18082
0;29060;11;1;12;15;83;6;1;155;474;59;2;24;0.6229;8;11;6.18082
0;29080;10;1;85;29;106;6;1;220;502;59;2;24;0.786;8;12;6.16986
0;29083;10;1;113;29;262;6;1;792;656;59;2;23;0.7825;8;11;6.16438
0;29109;1;6;13;26;6;13;1;424;392;4;1;29;0.7975;7;12;6.15616
0;29168;1;6;13;26;6;13;1;439;378;32;2;31;1.135;7;13;6.14521
0;29180;1;6;13;7;8;13;1;439;393;145;2;26;0.52;7;11;6.11781
0;29187;11;1;12;17;82;6;1;154;475;59;1;26;1.125;8;13;6.11507
0;29208;1;1;59;29;124;6;1;261;609;59;1;23;0.7825;8;12;6.09863
0;29236;11;1;36;36;47;6;1;57;535;59;1;24;0.7825;8;12;6.08219
0;29266;1;6;14;26;10;13;1;402;379;32;2;31;1.2;7;13;6.04384
0;29267;11;1;41;29;109;6;1;229;486;59;1;23;0.7825;8;12;6.06301
0;29292;1;1;34;26;136;6;1;292;498;96;1;32;0.91;8;12;6.04932
0;29326;1;16;9;26;13;16;1;600;418;90;2;43;2.9875;3;16;5.98904
0;29327;1;6;14;26;10;13;1;430;630;32;2;36;1.7175;7;15;5.98904
0;29334;1;5;15;26;20;2;1;377;353;4;2;24;0.6;11;12;6.0411
0;29337;1;1;34;26;136;6;1;330;301;90;2;32;1.8;8;15;5.98904
0;29345;1;4;91;26;248;14;1;357;348;91;1;40;1.85;11;15;5.98904
0;29352;1;6;14;26;10;13;1;427;629;32;1;34;1.7175;7;15;5.93151
0;29388;1;3;11;26;14;11;1;338;396;45;1;46;10.807;12;21;5.93425
0;29413;10;1;7;36;62;6;1;97;480;59;1;22;0.7825;8;12;5.93151
0;29439;11;1;47;15;50;6;1;66;456;59;2;24;0.705;8;11;5.92603
0;29463;11;1;47;15;53;6;1;302;436;59;1;25;0.705;8;11;5.94795
0;29470;10;1;36;15;47;6;1;57;535;59;1;24;0.705;8;11;5.90959
0;29490;11;1;31;15;43;6;1;48;487;59;1;25;0.705;8;11;5.90685
0;29496;11;1;41;15;91;6;1;179;471;59;2;23;0.705;8;11;5.90685
0;29500;11;1;27;15;94;6;1;186;488;59;2;24;0.705;8;11;5.90411
0;29532;10;1;85;29;93;6;1;184;506;59;1;26;0.786;8;12;5.89315
0;29534;10;1;85;15;93;6;1;184;506;59;1;25;0.706;8;11;5.89315
0;29542;11;1;85;15;115;6;1;242;508;59;2;25;0.6229;8;11;5.89315
0;29569;10;1;10;15;70;6;1;119;514;59;1;22;0.6229;8;11;5.88493
0;29581;11;1;34;15;37;6;1;38;449;59;1;25;0.6229;8;11;5.88219
0;29582;10;1;42;15;72;6;1;124;490;59;1;25;0.705;8;11;5.88219
0;29602;1;6;13;26;6;13;1;431;385;184;1;44;0.565;7;11;5.87671
0;29626;11;1;33;29;73;6;1;128;447;59;1;21;0.7825;8;12;5.86575
0;29627;10;1;44;36;90;6;1;176;513;59;2;24;0.7825;8;12;5.86575
0;29676;1;5;15;26;20;2;1;376;356;145;1;37;0.835;11;13;5.87671
0;29751;1;3;11;26;14;11;1;341;399;7;1;57;1.115;12;13;5.80822
0;29771;10;1;85;15;106;6;1;220;502;59;1;24;0.6229;8;11;5.8
0;29772;10;1;85;15;67;6;1;110;501;59;2;23;0.6229;8;11;5.8
0;29797;1;6;13;26;6;13;1;431;385;184;1;40;0.58;7;11;5.78904
0;29808;10;1;12;29;83;6;1;155;474;59;2;31;0.992;8;13;5.74247
0;29825;1;1;44;29;117;6;1;247;616;59;2;23;1.01;8;13;5.77534
0;29832;11;1;59;29;124;6;1;261;609;59;2;24;0.7825;8;12;5.7726
0;29845;11;1;27;16;94;6;1;186;488;59;2;24;0.7825;8;12;5.7726
0;29846;10;1;111;15;132;6;1;283;650;59;1;22;0.705;8;11;5.7726
0;29848;1;6;13;26;6;13;1;426;385;184;1;41;0.705;7;11;5.74247
0;29850;11;1;85;17;115;6;1;242;508;59;2;24;1.685;8;15;5.7726
0;29854;11;1;85;15;115;6;1;242;508;59;2;24;0.705;8;11;5.76712
0;29858;11;3;11;26;14;11;1;341;399;32;1;43;1.34;12;15;5.74247
0;29954;1;1;36;33;84;6;1;302;457;185;2;24;0.6015;8;11;5.70137
0;29968;10;1;39;15;56;6;1;81;470;59;1;23;0.706;8;11;5.69589
0;29984;1;6;14;26;10;13;1;400;380;10;2;28;0.605;7;11;5.69863
0;30045;10;1;36;36;47;6;1;57;535;59;2;23;0.7825;8;12;5.64658
0;30066;1;1;34;26;136;6;1;328;613;90;2;43;2.64;8;16;5.6274
0;30067;1;1;34;26;136;6;1;329;297;59;1;35;3.6425;8;17;5.60274
0;30070;1;1;34;26;136;6;1;325;309;59;2;35;3.89;8;17;5.58904
0;30073;11;13;63;26;186;10;1;556;411;32;1;40;1.2225;4;14;5.62192
0;30074;1;6;14;26;10;13;1;406;380;4;2;31;0.775;7;12;5.62192
0;30142;1;3;11;26;14;11;1;341;399;92;1;42;2.9975;12;17;5.58356
0;30165;1;3;11;26;14;11;1;341;399;90;2;42;2.12;12;16;5.57808
0;30189;1;1;34;26;136;6;1;295;628;59;2;39;5.5;8;17;5.60822
0;30208;10;1;85;15;48;6;1;60;500;59;1;24;0.6229;8;11;5.58904
0;30234;1;1;113;15;262;6;1;792;656;59;1;22;0.626;8;11;5.57534
0;30272;11;3;11;26;14;11;1;340;398;32;2;35;1.335;12;14;5.56164
0;30280;1;13;62;26;187;10;1;568;642;1;2;47;1.925;4;15;5.56438
0;30327;11;1;47;15;50;6;1;66;456;59;1;23;0.705;8;11;5.52603
0;30357;1;3;11;26;14;11;1;342;400;93;1;41;4.0975;12;18;5.41644
0;30369;11;1;35;15;27;6;1;9;518;59;1;25;0.705;8;11;5.50685
0;30377;1;1;34;17;37;6;1;38;449;59;1;38;1.654;8;15;5.49315
0;30381;11;1;42;17;134;6;1;286;654;59;2;34;2.1375;8;15;5.49315
0;30392;1;6;14;26;10;13;1;422;386;30;1;33;1.89;7;15;5.49315
0;30394;1;13;63;26;186;10;1;558;413;30;1;40;0.7575;4;13;5.49315
0;30398;1;1;34;36;35;6;1;31;443;59;1;24;0.895;8;12;5.50411
0;30446;11;6;14;26;5;13;1;445;633;136;1;22;0.68;7;11;5.47123
0;30475;1;3;11;26;14;11;1;344;402;32;2;41;1.7;12;15;5.41644
0;30476;1;3;11;26;14;11;1;342;400;32;1;42;1.6175;12;15;5.41644
0;30479;1;3;11;26;14;11;1;340;398;93;2;41;3.8225;12;18;5.43562
0;30489;1;1;34;26;136;6;1;305;295;32;1;28;1.42;8;13;5.43562
0;30493;1;13;62;26;187;10;1;569;407;90;1;34;2.5;4;16;5.43562
0;30603;11;1;44;15;90;6;1;176;513;59;2;24;0.705;8;11;5.39452
0;30629;1;4;91;26;248;14;1;352;336;59;1;32;2.775;11;15;5.39178
0;30655;11;1;34;26;136;6;1;299;296;45;1;32;10;8;20;5.36712
0;30690;11;1;57;16;77;6;1;140;476;59;2;24;0.895;8;12;5.35068
0;30700;10;1;33;36;108;6;1;226;444;59;2;24;0.899;8;12;5.34521
0;30706;11;1;40;15;100;6;1;203;469;59;1;23;0.6229;8;11;5.33699
0;30710;10;1;33;15;45;6;1;54;448;59;1;22;0.6229;8;11;5.33425
0;30722;11;1;30;15;55;6;1;78;472;59;2;22;0.705;8;11;5.33151
0;30733;1;6;14;26;10;13;1;418;387;4;1;35;1.535;7;13;5.31233
0;30765;10;1;36;15;121;6;1;256;459;59;1;24;0.705;8;11;5.31507
0;30773;11;3;11;26;14;11;1;341;399;32;1;39;1.34;12;15;5.30137
0;30789;1;4;91;26;248;14;1;374;341;51;1;39;0.42;11;10;5.32055
0;30843;1;4;91;26;248;14;1;357;348;91;2;37;1.85;11;15;5.32055
0;30874;11;1;89;15;61;6;1;93;511;59;1;25;0.705;8;11;5.27671
0;30906;11;1;87;15;116;6;1;244;509;59;1;24;0.6229;8;11;5.26301
0;30914;10;1;55;15;86;6;1;164;503;59;2;24;0.614;8;11;5.26301
0;30915;11;1;87;16;116;6;1;244;509;59;2;25;0.895;8;12;5.26301
0;30917;11;1;87;36;116;6;1;244;509;59;1;24;0.7825;8;12;5.26301
0;30921;11;1;87;16;116;6;1;244;509;59;1;25;0.895;8;12;5.26301
0;30967;11;1;87;15;116;6;1;244;509;59;2;25;0.6229;8;11;5.25753
0;30984;1;3;11;26;14;11;1;342;400;32;1;37;1.43;12;15;5.20548
0;31833;11;1;44;15;117;6;1;247;616;59;2;22;0.705;8;11;5.23562
0;31862;1;4;91;26;248;14;1;357;350;48;1;31;0.48;11;13;5.22466
0;31892;11;1;33;15;73;6;1;128;447;59;1;23;0.6229;8;11;5.21096
0;31897;10;1;33;16;73;6;1;128;447;59;2;22;0.895;8;12;5.21096
0;31920;10;1;42;15;74;6;1;131;489;59;2;23;0.6229;8;11;5.20274
0;31958;1;13;63;26;186;10;1;556;411;30;1;33;0.9025;4;13;5.20274
0;31961;1;1;41;15;109;6;1;229;486;59;1;25;0.705;8;11;5.19726
0;31979;11;1;87;15;116;6;1;244;509;59;1;24;0.6229;8;11;5.19178
0;32013;10;1;32;15;88;6;1;169;532;59;1;24;0.705;8;11;5.1726
0;32016;11;1;37;15;87;6;1;167;442;59;1;26;0.705;8;11;5.17808
0;32022;1;1;35;29;27;6;1;9;518;59;2;24;0.735;8;12;5.17808
0;32051;1;6;14;26;10;13;1;398;375;45;1;41;12.432;7;21;5.20548
0;32088;1;6;14;26;10;13;1;407;382;4;1;32;0.703;7;10;5.12877
0;32102;11;1;47;16;110;6;1;232;437;59;1;22;0.7825;8;12;5.15616
0;32114;11;1;44;15;60;6;1;91;528;59;2;23;0.6229;8;11;5.15616
0;32126;1;6;13;26;6;13;1;406;380;10;1;26;0.59;7;10;5.15616
0;32179;10;1;55;29;86;6;1;164;503;59;1;23;0.7825;8;11;5.15068
0;32199;10;1;34;29;35;6;1;31;443;59;2;21;0.7825;8;11;5.13699
0;32233;11;1;41;15;91;6;1;179;471;59;1;23;0.705;8;11;5.12329
0;32243;1;5;15;26;20;2;1;377;353;32;1;32;1.4;11;14;5.12877
0;32395;1;3;11;26;14;11;1;341;399;32;1;41;1.4;12;13;5.03288
0;32459;11;1;110;36;128;6;1;271;622;59;1;23;0.895;8;12;4.92877
0;32499;1;1;113;15;262;6;1;792;656;59;1;22;0.6229;8;11;4.92329
0;32604;1;6;13;26;6;13;1;422;386;30;1;38;1.82;7;15;4.87945
0;32608;10;1;42;15;133;6;1;284;649;59;1;21;0.705;8;11;4.91233
0;32637;1;1;36;33;47;6;1;302;535;185;2;21;0.6015;8;11;4.90685
0;32667;11;1;38;15;54;6;1;76;441;59;1;21;0.6229;8;11;4.89589
0;32669;11;1;47;15;53;6;1;72;436;59;2;24;0.6229;8;11;4.89589
0;32674;1;1;47;15;80;6;1;149;453;59;2;25;0.6229;8;11;4.89589
0;32680;1;6;14;26;10;13;1;402;379;32;2;27;1.2;7;13;4.87671
0;32695;1;3;11;26;14;11;1;341;399;7;1;58;1.1475;12;13;4.87671
0;32713;1;4;91;26;248;14;1;347;335;84;2;32;3;11;16;4.89315
0;32730;1;13;63;26;186;10;1;558;413;32;2;35;1.22;4;14;4.87671
0;32741;1;4;91;26;248;14;1;370;340;4;2;30;0.53;11;12;4.89315
0;32744;1;4;91;26;248;14;1;355;336;8;1;32;0.485;11;11;4.89315
0;32756;10;1;22;15;114;6;1;240;466;59;2;24;0.705;8;11;4.87123
0;32796;10;1;42;36;72;6;1;124;490;59;1;21;0.7825;8;12;4.85479
0;32874;1;1;12;36;126;6;1;267;614;59;1;22;0.772;8;12;4.8274
0;32894;1;4;91;26;248;14;1;374;341;32;2;42;1.25;11;13;4.83288
0;32911;1;1;21;15;111;6;1;234;483;59;1;22;0.705;8;11;4.81918
0;32912;1;1;21;15;111;6;1;234;483;59;2;23;0.705;8;11;4.81918
0;32940;11;1;44;15;117;6;1;247;616;59;2;20;0.705;8;11;4.78904
0;32985;1;4;91;26;248;14;1;348;598;184;2;27;0.83;11;12;4.78356
0;32988;1;4;91;26;248;14;1;357;349;48;2;25;0.49;11;13;4.78356
0;33011;11;1;47;15;80;6;1;149;453;59;1;20;0.705;8;11;4.77534
0;33015;11;1;47;36;80;6;1;149;453;59;2;23;0.7825;8;12;4.77534
0;33019;11;1;32;15;102;6;1;208;534;59;2;22;0.705;8;11;4.77534
0;33121;11;1;59;15;124;6;1;261;609;59;1;23;0.6229;8;11;4.73973
0;33269;11;1;55;15;86;6;1;164;503;59;2;22;0.6229;8;11;4.68493
0;33303;1;4;91;26;248;14;1;354;338;86;1;35;0.42;11;8;4.67671
0;33329;1;6;14;26;10;13;1;402;379;10;2;23;0.55;7;9;4.66027
0;33333;11;1;33;15;73;6;1;128;447;59;2;24;0.6229;8;11;4.66027
0;33353;11;1;35;15;65;6;1;104;519;59;1;25;0.6229;8;11;4.64658
0;33358;10;1;34;15;35;6;1;31;443;59;1;22;0.6229;8;11;4.64658
0;33370;1;1;36;33;29;6;1;302;434;185;1;24;0.6015;8;11;4.64658
0;33443;11;1;21;33;111;6;1;234;483;59;2;23;0.6229;8;11;4.64384
0;33462;11;1;44;15;92;6;1;181;530;59;1;22;0.705;8;11;4.6274
0;33494;1;6;14;26;10;13;1;456;379;140;2;22;0.5025;7;10;4.62192
0;33543;10;1;33;15;73;6;1;128;447;59;2;24;0.6229;8;11;4.60548
0;33566;1;4;91;26;248;14;1;374;341;51;1;36;0.42;11;10;4.6
0;33587;1;1;58;15;135;6;1;287;653;59;1;22;0.705;8;11;4.5863
0;33644;11;6;13;26;6;13;1;429;394;4;1;25;0.7;7;11;4.5726
0;33688;11;1;45;15;98;6;1;198;464;59;2;20;0.6229;8;11;4.5589
0;33719;10;1;89;36;61;6;1;93;511;59;1;22;0.786;8;12;4.56438
0;33725;11;1;27;15;94;6;1;186;488;59;2;22;0.6229;8;11;4.56438
0;33750;10;1;30;15;55;6;1;78;472;59;1;23;0.705;8;11;4.54795
0;33755;11;1;33;15;26;6;1;6;452;59;2;22;0.705;8;11;4.54795
0;33758;11;4;91;26;248;14;1;351;334;52;1;31;1.5;11;15;4.55068
0;33796;1;1;58;15;135;6;1;287;653;59;2;23;0.6229;8;11;4.54247
0;33834;11;1;26;15;25;6;1;1;495;59;1;22;0.6229;8;11;4.52329
0;33841;11;1;42;15;133;6;1;284;649;59;2;22;0.705;8;11;4.52329
0;33864;11;1;42;15;133;6;1;284;203;25;2;22;0.6229;8;11;4.51233
0;33866;11;1;57;29;77;6;1;140;476;59;2;22;0.7825;8;12;4.51233
0;33879;11;1;41;15;52;6;1;70;479;59;1;20;0.6229;8;11;4.50959
0;33992;11;1;84;15;118;6;1;250;481;59;2;22;0.6229;8;11;4.48493
0;33999;1;6;13;26;6;13;1;448;385;183;1;41;0.605;7;11;4.50685
0;34012;10;1;30;15;55;6;1;78;472;59;1;22;0.6229;8;11;4.48219
0;34168;10;1;41;15;42;6;1;46;485;59;2;24;0.6229;8;11;4.4137
0;34208;10;1;43;15;69;6;1;115;463;59;1;23;0.705;8;11;4.40822
0;34218;1;4;91;26;248;14;1;370;341;51;1;23;0.42;11;10;4.41918
0;34257;11;1;33;15;108;6;1;226;444;59;2;21;0.705;8;11;4.39726
0;34364;11;1;34;15;35;6;1;31;443;59;1;24;0.6229;8;11;4.36986
0;34401;11;1;57;15;77;6;1;140;476;59;1;21;0.705;8;11;4.36712
0;34413;1;4;91;26;248;14;1;364;347;10;1;35;0.4625;11;10;4.3589
0;34430;1;5;15;26;20;2;1;378;353;59;1;56;2.925;11;17;4.36986
0;34446;1;16;8;26;12;16;1;594;424;4;1;25;0.95;3;13;4.34247
0;34450;11;1;40;29;100;6;1;203;469;59;1;24;0.7825;8;12;4.35342
0;34472;11;1;34;15;37;6;1;38;449;59;1;22;0.705;8;11;4.34521
0;34490;11;1;88;15;81;6;1;152;432;59;2;23;0.705;8;11;4.34247
0;34522;11;1;110;15;128;6;1;271;622;59;2;23;0.6229;8;11;4.33699
0;34582;1;6;14;26;5;13;1;443;374;4;2;32;1.1;7;13;4.32329
0;34595;11;1;35;15;76;6;1;137;521;59;1;21;0.705;8;11;4.32055
0;34600;10;1;22;15;114;6;1;240;466;59;1;23;0.705;8;11;4.31781
0;34605;1;6;13;26;6;13;1;439;389;183;1;31;0.7375;7;11;4.32603
0;34613;11;1;40;15;100;6;1;203;469;59;1;21;0.6229;8;11;4.31507
0;34621;11;1;48;15;99;6;1;201;438;59;1;22;0.6229;8;11;4.30959
0;34623;1;6;14;26;10;13;1;406;380;10;1;23;0.45;7;9;4.30685
0;34640;11;1;16;15;103;6;1;212;430;59;1;22;0.6229;8;11;4.31233
0;34741;1;6;14;33;5;13;1;387;618;145;1;32;0.52;7;11;4.28493
0;34759;1;1;34;26;136;6;1;330;301;32;2;27;1.0175;8;13;4.28493
0;34774;1;13;63;26;186;10;1;558;413;30;2;32;0.945;4;12;4.29863
0;34905;10;1;27;15;94;6;1;186;488;59;2;24;0.6229;8;11;4.2411
0;34912;10;1;16;15;75;6;1;135;428;59;2;22;0.693;8;11;4.24384
0;34921;1;4;91;26;248;14;1;370;340;51;1;37;0.42;11;10;4.24384
0;34928;10;1;36;15;47;6;1;57;535;59;2;23;0.6229;8;11;4.23836
0;35027;10;1;7;29;123;6;1;260;605;59;2;22;1.01;8;13;4.20822
0;35078;11;1;33;15;108;6;1;226;444;59;2;21;0.6229;8;11;4.2
0;35095;10;1;17;15;131;6;1;280;646;59;1;22;0.6229;8;11;4.20274
0;35105;1;1;35;15;65;6;1;104;519;59;2;22;0.6229;8;11;4.2
0;35115;10;1;85;15;93;6;1;184;506;59;2;20;0.705;8;11;4.2
0;35141;1;9;60;26;173;9;1;471;365;10;2;24;0.45;11;10;4.20274
0;35174;11;1;41;15;91;6;1;179;471;59;1;22;0.705;8;11;4.17808
0;35177;10;1;28;15;59;6;1;89;537;59;1;21;0.6229;8;11;4.17808
0;35183;11;1;110;33;128;6;1;271;622;59;2;22;0.6229;8;11;4.18082
0;35192;1;6;14;26;10;13;1;437;392;134;1;26;1.25;7;14;4.20548
0;35196;11;1;36;16;84;6;1;158;457;59;2;23;0.7825;8;12;4.17534
0;35221;1;1;34;25;136;6;1;291;460;33;2;23;0.9475;8;13;4.16712
0;35240;1;1;58;15;135;6;1;287;653;59;2;21;0.693;8;11;4.17534
0;35345;11;1;45;15;98;6;1;198;464;59;1;21;0.705;8;11;4.14521
0;35348;11;1;10;15;125;6;1;264;610;59;2;24;0.705;8;11;4.14521
0;35380;1;16;8;26;12;16;1;594;424;4;2;30;0.88;3;12;4.15068
0;35448;11;1;35;15;41;6;1;44;523;59;1;22;0.705;8;11;4.12603
0;35510;10;1;36;15;32;6;1;24;536;59;1;21;0.705;8;11;4.10959
0;35520;1;13;63;26;186;10;1;558;413;30;1;35;0.945;4;12;4.12603
0;35535;1;5;15;26;20;2;1;382;353;10;2;23;0.45;11;10;4.10959
0;35710;1;16;9;26;13;16;1;597;420;59;1;37;4.95;3;18;3.93973
0;35716;11;1;85;15;67;6;1;110;501;59;2;22;0.6229;8;11;3.94795
0;35722;1;6;14;26;10;13;1;427;629;4;1;27;1.35;7;13;3.93973
0;35724;11;1;7;15;62;6;1;97;480;59;1;23;0.693;8;11;3.92877
